Plot_id,region,PHY,carbon_ton_ha,geog_phys_,zone,X,Y,lon,lat,dem,DISTRICT,STATE_CODE,trees/ha_second,trees/ha_first,BA_sqm_ha_second,BA_sqm_ha_first,bio_mass_ad_second,bio_mass_ad_first,crown_cover_second,crown_cover_first,date_first,date_second,duration
70-55-4,4,3,54.28193418,3,44,684943.2128,3119310.416,82.88405169,28.18660467,1242,PYUTHAN,5,586.92,238.7324146,13.99835732,9.3335875,127.0428247,105.5337282,48,33,2013,2020,2559
70-55-5,4,3,124.4117831,3,44,684943.2128,3119460.416,82.88407542,28.18795799,1250,PYUTHAN,5,1338.53,847.7211205,34.70836687,27.04726215,291.1765136,260.4174475,48,53,2013,2020,2559
70-55-6,4,3,61.69055327,3,44,684943.2128,3119610.416,82.88409916,28.18931131,1162,PYUTHAN,5,1426.9,807.9323847,19.44941204,12.43629688,144.3821459,103.0852278,48,51,2013,2020,2559
70-67-2,4,4&5,478.435441,4,44,683483.0309,3167446.393,82.87682335,28.62108759,3156,RUKUM,5,370.12,302.6154404,63.04408662,58.23915625,1119.742522,1208.580311,83,81,2014,2021,2471
70-67-3,4,4&5,175.3252398,4,44,683483.0309,3167596.393,82.87684742,28.62244083,3142,RUKUM,5,393.11,232.7641043,39.88120996,26.77232031,410.3356676,313.9961039,68,73,2014,2020,2385
71-42-1,3,1,170.0689092,1,44,689898.9079,3067422.29,82.92618434,27.71775475,158,KAPILBASTU,5,599.07,#N/A,30.69681004,#N/A,398.0336172,#N/A,68,#N/A,#N/A,2018,#N/A
71-42-3,3,1,102.2813377,1,44,689898.9079,3067722.29,82.92623192,27.72046151,163,KAPILBASTU,5,754.48,#N/A,20.32341082,#N/A,239.3818542,#N/A,68,#N/A,#N/A,2018,#N/A
71-42-4,3,1,39.42901432,1,44,690198.9079,3067422.29,82.9292259,27.71771237,163,KAPILBASTU,5,2061.27,#N/A,12.43790778,#N/A,92.28067181,#N/A,68,#N/A,#N/A,2018,#N/A
71-42-6,3,1,6.997446679,1,44,690198.9079,3067722.29,82.92927356,27.72041913,157,KAPILBASTU,5,106.34,#N/A,2.492239974,#N/A,16.37700287,#N/A,68,#N/A,#N/A,218-4-3,#VALUE!
71-62-1,3,4&5,143.3306323,4,44,687965.2714,3147398.918,82.91936993,28.43958675,2964,BAGLUNG,4,310.59,439.7749382,35.5085463,94.1257018,335.4546715,780.4600368,77,60,2014,2020,2287
71-62-2,3,4&5,46.92438431,4,44,687965.2714,3147548.918,82.91939437,28.44094,2853,BAGLUNG,4,459.79,83.99844219,14.49496771,29.84896875,109.8230271,192.1922468,31,55,2014,2020,2287
71-62-4,3,4&5,378.7336105,4,44,688265.2714,3147398.918,82.92243191,28.43954352,2928,BAGLUNG,4,3974.61,4658.376765,88.76006268,88.73558229,886.3978119,846.4080197,73,84,2014,2020,2288
71-62-5,3,4&5,260.1572787,4,44,688265.2714,3147548.918,82.92245638,28.44089677,2897,BAGLUNG,4,106.13,227.0168424,44.26374231,41.71081215,608.8787374,538.7011349,44,72,2014,2020,2289
71-62-6,3,4&5,162.1294693,4,44,688265.2714,3147698.918,82.92248086,28.44225001,2777,BAGLUNG,4,990.97,1233.450809,41.49828458,49.31780781,379.4519494,378.244278,55,48,2014,2020,2320
72-41-1,3,1,21.4945259,1,44,693994.4211,3063520.14,82.96707467,27.68196396,109,KAPILBASTU,5,143.7,243.1533853,5.598885206,5.902458507,50.30633721,34.53142865,55,17,2011,2016,2106
72-41-3,3,1,40.99702078,1,44,693994.4211,3063820.14,82.96712319,27.68467067,114,KAPILBASTU,5,1500.06,519.4640504,12.51964401,5.154609375,95.95047416,43.76599192,55,24,2011,2016,2106
72-47-1,3,3,48.4327027,3,44,693414.3302,3087513.129,82.96508541,27.89851813,821,ARGHAKHANCHI,5,466.67,259.7320252,12.22297896,10.99707222,113.353134,93.8709974,55,35,2012,2020,2731
72-47-2,3,3,26.15277972,3,44,693414.3302,3087663.129,82.96510987,27.89987145,867,ARGHAKHANCHI,5,739.44,412.6976094,10.34218506,6.511382118,61.20863338,30.11880407,55,21,2012,2020,2731
72-47-3,3,3,63.58253582,3,44,693414.3302,3087813.129,82.96513432,27.90122476,821,ARGHAKHANCHI,5,119.61,135.5027502,11.32311546,15.44069184,148.8101902,184.6649146,55,49,2012,2020,2731
72-47-4,3,3,38.73647225,3,44,693714.3302,3087513.129,82.96813194,27.89847464,723,ARGHAKHANCHI,5,1355.03,374.4562133,11.73594042,13.33175382,90.65982867,110.7214788,55,53,2012,2020,2731
72-47-5,3,3,79.61805872,3,44,693714.3302,3087663.129,82.96815643,27.89982796,787,ARGHAKHANCHI,5,613.71,493.1592751,20.73982987,16.73469149,186.3401374,156.893291,55,88,2012,2020,2732
72-47-6,3,3,29.46260911,3,44,693714.3302,3087813.129,82.96818093,27.90118127,844,ARGHAKHANCHI,5,215.55,201.3752127,8.034205073,7.543230035,68.95504259,62.173308,55,53,2012,2020,2729
72-59-2,4,4&5,92.79868284,4,44,692254.1483,3135649.106,82.96119184,28.33296158,2337,PYUTHAN,5,1923.87,2254.916076,30.87785661,27.21752465,217.1884066,171.1323336,40,25,2014,2020,2327
72-59-3,4,4&5,231.5695902,4,44,692254.1483,3135799.106,82.96121669,28.33431481,2346,PYUTHAN,5,664.16,865.6260516,56.88063352,55.69060174,541.9713814,499.897336,44,88,2014,2020,2328
72-59-4,4,4&5,78.01693145,4,44,692554.1483,3135499.106,82.96422578,28.33156433,2081,PYUTHAN,5,163.62,203.8869983,24.66271949,25.27916319,182.5928183,181.1088714,68,84,2014,2020,2329
72-59-5,4,4&5,75.5631962,4,44,692554.1483,3135649.106,82.96425068,28.33291756,2154,PYUTHAN,5,1994.34,1834.432145,19.68697377,12.61054659,176.8500337,88.22915374,24,30,2014,202-12-23,#VALUE!
72-59-6,4,4&5,199.9206326,4,44,692554.1483,3135799.106,82.96427557,28.33427079,2153,PYUTHAN,5,203.42,209.5540084,47.82206421,44.87045764,467.8993528,427.0418585,68,90,2014,2020,2331
73-45-1,3,2,98.64994416,2,44,697606.5252,3079612.148,83.00634335,27.82662235,1046,ARGHAKHANCHI,5,905.04,690.1135171,25.22672079,19.62702031,230.882848,170.4282562,61,70,2013,0-0-0,#VALUE!
73-45-3,3,2,46.21534944,2,44,697606.5252,3079912.148,83.00639314,27.82932894,1068,ARGHAKHANCHI,5,1481.9776,1581.602247,14.18063844,15.01283438,108.1635838,124.7802506,50,73,2013,0-0-0,#VALUE!
73-45-5,3,2,66.59937093,2,44,697906.5252,3079762.148,83.00941273,27.82793135,1039,ARGHAKHANCHI,5,76.06,61.89358898,13.38071943,12.31891528,155.8708681,143.2411236,51,55,2013,0-0-0,#VALUE!
73-45-6,3,2,108.8120733,2,44,697906.5252,3079912.148,83.00943766,27.82928464,1101,ARGHAKHANCHI,5,379.38,349.9198263,23.84756035,22.39763802,254.6665546,231.1742884,70,59,2013,2018,1906
73-59-3,4,4&5,7.601319683,4,44,696252.9797,3135895.787,83.0020056,28.3345946,3278,PYUTHAN,5,23.88,30.06260036,2.401260857,2.670900694,17.79032266,15.5259162,11,22,2014,2020,2327
74-39-1,3,1,28.90328771,1,44,702185.4476,3055715.841,83.04877527,27.61034985,104,KAPILBASTU,5,450.75,#N/A,8.647572419,#N/A,67.64599251,#N/A,11,#N/A,#N/A,2018,#N/A
74-39-3,3,1,87.84848944,1,44,702185.4476,3056015.841,83.04882565,27.61305645,104,KAPILBASTU,5,470.9,#N/A,21.05409256,#N/A,205.6028476,#N/A,11,#N/A,#N/A,2018,#N/A
74-39-4,3,1,84.90041534,1,44,702485.4476,3055715.841,83.05181363,27.61030494,114,KAPILBASTU,5,167.37,#N/A,18.96747268,#N/A,198.7030997,#N/A,11,#N/A,#N/A,2018,#N/A
74-39-6,3,1,84.08886715,1,44,702485.4476,3056015.841,83.05186409,27.61301154,122,KAPILBASTU,5,545.38,#N/A,19.13580955,#N/A,196.8037316,#N/A,11,#N/A,#N/A,2018,#N/A
74-42-1,3,1,159.1473159,1,44,701895.4021,3067712.335,83.04785483,27.71862501,152,KAPILBASTU,5,71.64,71.61972439,24.25100104,22.20698125,372.4724416,311.2241099,11,52,2011,2016,1996
74-42-3,3,1,145.7611912,1,44,701895.4021,3068012.335,83.04790542,27.72133157,151,KAPILBASTU,5,137.3,543.1162433,21.91262329,22.5531,341.1432135,324.3316846,11,79,2011,2016,1948
74-42-4,3,1,203.5683818,1,44,702195.4021,3067712.335,83.05089619,27.71857996,147,KAPILBASTU,5,87.56,87.5352187,29.86213285,28.675625,476.4366382,459.7011311,11,70,2011,2016,1997
74-42-6,3,1,164.8727908,1,44,702195.4021,3068012.335,83.05094685,27.72128652,148,KAPILBASTU,5,466,750.2387179,26.61528428,26.66862656,385.872489,352.51231,11,92,2011,2016,1948
74-47-2,3,3,12.12574507,3,44,701411.993,3087856.492,83.04635837,27.90043352,843,ARGHAKHANCHI,5,150.56,106.3243439,5.843334038,3.683646007,28.37940335,19.32238459,11,33,2012,2020,2728
74-47-4,3,3,72.33945163,3,44,701711.993,3087706.492,83.04937929,27.89903499,1020,ARGHAKHANCHI,5,1675.84,813.6796466,25.56080348,16.67609045,169.3050996,113.1950053,11,46,2012,2020,2727
74-47-5,3,3,19.53834473,3,44,701711.993,3087856.492,83.0494048,27.90038824,987,ARGHAKHANCHI,5,310.61,87.75626723,8.632417659,4.970973611,45.72804085,30.26480316,11,15,2012,2020,2727
74-51-4,3,3,36.62179899,3,44,701325.2657,3103701.818,83.04817673,28.04339602,1129,ARGHAKHANCHI,5,1059.34,#N/A,17.76526851,#N/A,85.71059337,#N/A,11,#N/A,#N/A,2020,#N/A
74-51-5,3,3,23.72038388,3,44,701325.2657,3103851.818,83.04820237,28.04474924,1106,ARGHAKHANCHI,5,1144.61,#N/A,9.736413498,#N/A,55.51579205,#N/A,11,#N/A,#N/A,2020,#N/A
74-58-3,4,4&5,145.2811796,4,44,700348.4929,3131993.638,83.04308974,28.29877349,2539,PYUTHAN,5,2680.91,#N/A,30.62937579,#N/A,340.0197821,#N/A,74,#N/A,#N/A,2021,#N/A
74-58-4,4,4&5,130.6159706,4,44,700648.4929,3131693.638,83.04609566,28.29602135,2384,PYUTHAN,5,1382.71,#N/A,28.66912907,#N/A,305.6969525,#N/A,76,#N/A,#N/A,2021,#N/A
74-58-5,4,4&5,164.4964665,4,44,700648.4929,3131843.638,83.04612155,28.29737452,2446,PYUTHAN,5,1774.01,#N/A,41.35238873,#N/A,384.99173,#N/A,96,#N/A,#N/A,2021,#N/A
74-58-6,4,4&5,174.6982251,4,44,700648.4929,3131993.638,83.04614745,28.29872769,2526,PYUTHAN,5,1365.04,#N/A,36.59364557,#N/A,408.8681864,#N/A,39,#N/A,#N/A,2021,#N/A
74-59-2,3,4&5,74.43359525,4,44,700251.8111,3135842.469,83.04276803,28.33350902,2496,BAGLUNG,4,1265.6,1964.458305,28.46805994,26.01283194,174.2062867,144.1448666,46,35,2014,2020,2384
74-59-5,3,4&5,202.7570653,4,44,700551.8111,3135842.469,83.04582673,28.33346317,2637,BAGLUNG,4,420.26,545.9898742,53.31087728,60.23704115,474.5378125,494.067859,57,83,2014,2020,2384
74-59-6,3,4&5,164.2697676,4,44,700551.8111,3135992.469,83.04585266,28.33481634,2563,BAGLUNG,4,752.78,2321.009587,47.06964429,56.79200573,384.4611583,423.8112281,70,80,2014,2020,2385
75-42-1,3,1,109.2627383,1,44,705894.2335,3067809.017,83.08841048,27.71889128,154,KAPILBASTU,5,865.26,#N/A,26.10506152,#N/A,255.7213024,#N/A,70,#N/A,#N/A,2018,#N/A
75-42-3,3,1,173.5655232,1,44,705894.2335,3068109.017,83.08846207,27.72159778,166,KAPILBASTU,5,228.18,#N/A,30.71306623,#N/A,406.217182,#N/A,70,#N/A,#N/A,2018,#N/A
75-42-4,3,1,160.3135951,1,44,706194.2335,3067809.017,83.09145177,27.71884534,165,KAPILBASTU,5,581.88,#N/A,31.06900589,#N/A,375.2020311,#N/A,70,#N/A,#N/A,2018,#N/A
75-42-6,3,1,103.2592871,1,44,706194.2335,3068109.017,83.09150344,27.72155183,154,KAPILBASTU,5,715.35,#N/A,22.38214816,#N/A,241.6706719,#N/A,70,#N/A,#N/A,2018,#N/A
75-47-2,3,3,50.38170346,3,44,705410.8244,3087953.174,83.08698172,27.90069657,1744,ARGHAKHANCHI,5,448.77,203.8067466,16.91641944,9.64890625,117.9146251,75.29305005,70,70,2014,2020,2053
75-47-6,3,3,14.53397096,3,44,705710.8244,3088103.174,83.09005409,27.90200359,1531,ARGHAKHANCHI,5,191.67,165.7863991,5.188099629,2.9296875,34.01567671,25.06180153,70,50,2014,2020,2054
75-56-4,3,3,165.0604391,3,44,704840.688,3123792.657,83.08743252,28.22409996,2405,GULMI,5,1370.18,1497.161708,47.61264358,45.84338056,386.311666,330.534388,70,73,2012,2019,2447
75-56-6,3,3,72.92309107,3,44,704840.688,3124092.657,83.08748519,28.22680625,2561,GULMI,5,3003.23,2802.45329,26.95234228,24.4086434,170.6710642,129.7201155,70,59,2012,2019,2445
75-61-2,3,4&5,27.99146651,4,44,704057.2788,3143936.814,83.08299298,28.40594004,2134,BAGLUNG,4,895.3,511.5063032,10.16421063,6.977532812,65.5119429,41.06942132,25,30,2014,2020,1981
75-61-3,3,4&5,14.89546422,4,44,704057.2788,3144086.814,83.08301946,28.40729316,2169,BAGLUNG,4,724.62,625.1252487,7.102439221,6.055952257,34.86172478,29.05093949,15,20,2014,2020,2139
75-61-5,3,4&5,10.26715656,4,44,704357.2788,3143936.814,83.08605368,28.40589318,2172,BAGLUNG,4,141.93,78.03013182,2.999536101,2.025698785,24.02951534,17.14038245,13,20,2014,2020,2139
75-61-6,3,4&5,82.27306229,4,44,704357.2788,3144086.814,83.0860802,28.4072463,2306,BAGLUNG,4,3858.08,3644.869245,33.95796057,27.70993906,192.5539756,132.3509693,31,45,2014,2020,2139
76-43-2,3,2,167.0356026,2,44,709796.3831,3072054.53,83.12871301,27.75658895,192,KAPILBASTU,5,47.76,47.74648293,26.22773549,24.61176875,390.9343891,425.6647479,#N/A,#N/A,2013,2020,2506
76-43-3,3,2,156.1718,2,44,709796.3831,3072204.53,83.12873935,27.75794215,200,KAPILBASTU,5,121.38,121.3556441,27.52236662,26.729025,365.508468,378.5249408,#N/A,#N/A,2013,2020,2506
76-43-4,3,2,53.85665556,2,44,710096.3831,3071904.53,83.1317289,27.75518886,202,KAPILBASTU,5,320.32,133.7343619,12.40071381,11.58425556,126.0474917,115.7702507,#N/A,#N/A,2013,2020,2506
76-43-5,3,2,36.96487923,2,44,710096.3831,3072054.53,83.13175527,27.75654206,187,KAPILBASTU,5,79.6,87.5352187,8.70960875,9.208775,86.51354713,80.10619932,#N/A,#N/A,2013,2020,2506
76-64-4,3,4&5,158.1983255,4,44,708066.0648,3155879.99,83.12604687,28.51304114,3230,BAGLUNG,4,1035.25,501.1170222,51.78794732,61.19879809,370.2514,565.2497436,77,75,2014,2020,2010
76-64-6,3,4&5,168.4730054,5,44,708066.0648,3156179.99,83.12610117,28.51574725,3083,BAGLUNG,4,391.55,393.2453386,53.45876177,61.05371389,394.2985233,522.9219537,84,65,2014,2020,2155
77-42-1,3,1,88.12815738,1,44,713891.8963,3068002.381,83.16951986,27.71938812,180,KAPILBASTU,5,1602.65,1602.601858,23.79864698,19.47465677,206.2573896,133.2352734,84,42,2011,2016,1842
77-42-3,3,1,57.01064851,1,44,713891.8963,3068302.381,83.16957346,27.72209447,160,KAPILBASTU,5,599.28,151.639293,12.05201612,9.985665278,133.4291774,115.6254875,84,11,2011,2016,2106
77-42-4,3,1,66.23079618,1,44,714191.8963,3068002.381,83.17256101,27.7193404,159,KAPILBASTU,5,1582.27,565.442145,16.32375972,9.643304861,155.0082464,90.49682435,84,40,2011,2016,2059
77-42-6,3,1,82.9279402,1,44,714191.8963,3068302.381,83.17261467,27.72204674,176,KAPILBASTU,5,565.48,465.9703056,17.23271404,15.16788819,194.0866686,169.2433267,84,22,2011,2016,2106
77-55-1,3,3,19.33709326,3,44,712635.0326,3119987.189,83.16612243,28.18853753,1165,GULMI,5,23.88,115.8294308,4.314127238,12.86491389,45.25702679,129.3157733,84,47,2012,2019,2453
77-55-3,3,3,38.27954817,3,44,712635.0326,3120287.189,83.16617701,28.1912437,1224,GULMI,5,142.39,120.2504014,11.57984225,9.198859028,89.59043189,64.39917377,84,68,2012,2019,2453
77-55-5,3,3,104.5639486,3,44,712935.0326,3120137.189,83.16920408,28.18984223,1263,GULMI,5,572.13,848.3842661,23.38384611,24.04428681,244.7241351,258.8684508,84,64,2012,2019,2452
77-55-6,3,3,6.407255159,3,44,712935.0326,3120287.189,83.16923141,28.19119531,1236,GULMI,5,15.92,30.06260036,1.805492242,2.239834028,14.99570356,15.3914346,84,36,2012,0-0-0,#VALUE!
77-64-1,3,4&5,98.27980375,5,44,711764.8962,3155976.672,83.16383789,28.51331671,3412,MYAGDI,4,348.62,#N/A,16.31814199,#N/A,230.016562,#N/A,60,#N/A,#N/A,2021,#N/A
77-64-2,3,4&5,220.9140004,5,44,711764.8962,3156126.672,83.16386552,28.51466973,3375,MYAGDI,4,705.2,#N/A,32.55475681,#N/A,517.0327668,#N/A,55,#N/A,#N/A,2021,#N/A
77-64-3,3,4&5,188.0588958,5,44,711764.8962,3156276.672,83.16389316,28.51602276,3286,MYAGDI,4,311.74,#N/A,28.78194893,#N/A,440.1378411,#N/A,53,#N/A,#N/A,2021,#N/A
77-64-4,3,4&5,315.7516477,5,44,712064.8962,3155976.672,83.16690153,28.51326787,3372,MYAGDI,4,790.36,#N/A,50.68590654,#N/A,738.993218,#N/A,61,#N/A,#N/A,2021,#N/A
77-64-5,3,4&5,252.1067288,5,44,712064.8962,3156126.672,83.1669292,28.51462089,3278,MYAGDI,4,157.43,#N/A,31.77173681,#N/A,590.0370248,#N/A,46,#N/A,#N/A,2021,#N/A
77-64-6,3,4&5,46.89378458,5,44,712064.8962,3156276.672,83.16695687,28.51597391,3225,MYAGDI,4,998.95,#N/A,11.97732978,#N/A,109.7514107,#N/A,41,#N/A,#N/A,2021,#N/A
78-42-1,3,1,197.0174904,1,44,717890.7277,3068099.063,83.21007355,27.71961868,196,KAPILBASTU,5,197.44,#N/A,33.57548366,#N/A,461.1047648,#N/A,41,#N/A,#N/A,2018,#N/A
78-42-3,3,1,202.724401,1,44,717890.7277,3068399.063,83.21012814,27.72232495,197,KAPILBASTU,5,518.87,#N/A,34.33067634,#N/A,474.4613641,#N/A,41,#N/A,#N/A,2018,#N/A
78-42-4,3,1,194.6337852,1,44,718190.7277,3068099.063,83.21311461,27.71957006,199,KAPILBASTU,5,1335.36,#N/A,37.72994346,#N/A,455.5258802,#N/A,41,#N/A,#N/A,2018,#N/A
78-42-6,3,1,70.02767627,1,44,718190.7277,3068399.063,83.21316928,27.72227633,219,KAPILBASTU,5,55.72,#N/A,11.53442073,#N/A,163.8945615,#N/A,41,#N/A,#N/A,2018,#N/A
78-45-2,3,2,108.6684089,2,44,717600.6823,3080245.557,83.20934696,27.82923745,822,ARGHAKHANCHI,5,1005.6,854.573625,24.4998141,22.75075382,254.3303188,231.989322,69,72,2013,2018,1906
78-45-3,3,2,101.9743823,2,44,717600.6823,3080395.557,83.20937437,27.83059057,858,ARGHAKHANCHI,5,517.54,696.0818275,24.93101578,24.32705764,238.6634478,213.7194408,66,53,2013,0-0-0,#VALUE!
78-45-4,3,2,114.0683094,2,44,717900.6823,3080095.557,83.21236362,27.82783557,761,ARGHAKHANCHI,5,1457.9,1071.643283,30.91134876,27.47615937,266.9683838,218.3988368,50,66,2013,0-0-0,#VALUE!
78-45-5,3,2,113.5491787,2,44,717900.6823,3080245.557,83.21239107,27.82918868,809,ARGHAKHANCHI,5,679.81,606.1150749,27.09831124,23.52655625,265.7533969,205.5270447,59,70,2013,2018,1906
78-54-1,3,3,15.64551984,3,44,716730.5458,3116085.039,83.20709569,28.15267236,1117,GULMI,5,299.11,#N/A,7.454529518,#N/A,36.61717409,#N/A,41,#N/A,#N/A,2020,#N/A
78-54-3,3,3,41.27866158,3,44,716730.5458,3116385.039,83.20715121,28.15537847,1189,GULMI,5,2692.64,#N/A,18.88145121,#N/A,96.60963348,#N/A,41,#N/A,#N/A,2020,#N/A
78-54-4,3,3,40.82487699,3,44,717030.5458,3116085.039,83.21014891,28.15262312,1078,GULMI,5,602.39,#N/A,13.99562114,#N/A,95.54758445,#N/A,41,#N/A,#N/A,2020,#N/A
78-54-5,3,3,26.96765355,3,44,717030.5458,3116235.039,83.21017671,28.15397617,1156,GULMI,5,979.73,#N/A,12.55672347,#N/A,63.11578489,#N/A,41,#N/A,#N/A,2020,#N/A
78-59-5,3,4&5,180.407366,4,44,716547.1367,3136229.196,83.20897132,28.33440782,2523,BAGLUNG,4,2764.07,2598.867592,44.68844777,44.03866719,422.2300056,420.9109956,60,75,2014,2020,2385
78-59-6,3,4&5,234.6952758,4,44,716547.1367,3136379.196,83.20899932,28.33576084,2447,BAGLUNG,4,2136.09,1385.31115,52.77561256,49.91613611,549.2868158,501.0046175,62,85,2014,2020,2384
79-48-4,3,3,48.90583678,3,44,721609.4682,3092188.733,83.25225262,27.93631306,829,ARGHAKHANCHI,5,2181.78,2095.761133,19.61369087,12.52340521,114.4604691,67.48292854,62,65,2012,2020,2723
79-55-1,3,3,53.53653073,3,44,720632.6954,3120180.553,83.24758112,28.1889685,1213,GULMI,5,367.19,381.3087178,12.92165758,12.44443906,125.2982634,117.2905716,62,64,2013,2019,2310
79-55-2,3,3,53.8113878,3,44,720632.6954,3120330.553,83.24760943,28.19032151,1271,GULMI,5,437.27,424.8552786,13.47922224,19.96577257,125.9415459,227.489947,62,75,2013,2019,2276
79-55-3,3,3,118.9111666,3,44,720632.6954,3120480.553,83.24763775,28.19167452,1324,GULMI,5,341.81,354.1197484,25.71481832,23.90796424,278.3027302,269.9690407,62,73,2013,2019,2277
79-55-4,3,3,39.79056392,3,44,720932.6954,3120180.553,83.25063528,28.18891829,1353,GULMI,5,225.28,175.5125345,9.703441627,7.704675868,93.12685172,73.56377745,62,48,2013,2019,2308
79-55-5,3,3,185.1719051,3,44,720932.6954,3120330.553,83.25066364,28.1902713,1425,GULMI,5,271.52,209.7750569,41.81325573,21.36443403,433.3810546,252.433233,62,71,2013,2019,2308
79-55-6,3,3,115.669518,3,44,720932.6954,3120480.553,83.25069199,28.19162431,1490,GULMI,5,125.59,131.7449251,24.04448404,23.06273056,270.7158932,267.6189598,62,55,2013,2019-25-22,#VALUE!
79-61-4,3,4&5,449.3691892,4,44,720352.6045,3144173.541,83.24927765,28.40543055,2665,BAGLUNG,4,2139.42,2010.436399,75.57423162,71.52500243,1051.715124,945.7729403,60,80,2014,2020,2118
79-61-5,3,4&5,201.1131095,4,44,720352.6045,3144323.541,83.24930624,28.40678351,2645,BAGLUNG,4,3847.31,3142.204883,68.02765282,62.28905503,470.6902562,456.9097965,57,75,2014,2020,2117
79-64-1,3,4&5,133.4201094,4,44,719762.559,3156170.035,83.24554528,28.51373509,3266,MYAGDI,4,481.54,#N/A,33.0457672,#N/A,312.2598306,#N/A,59,#N/A,#N/A,2021,#N/A
79-64-2,3,4&5,191.3080586,4,44,719762.559,3156320.035,83.24557395,28.51508804,3208,MYAGDI,4,2240.67,#N/A,52.27274865,#N/A,447.7422647,#N/A,60,#N/A,#N/A,2021,#N/A
79-64-3,3,4&5,85.92687397,4,44,719762.559,3156470.035,83.24560263,28.51644099,3159,MYAGDI,4,752.11,#N/A,30.76032114,#N/A,201.1054497,#N/A,55,#N/A,#N/A,2021,#N/A
79-64-4,3,4&5,160.0167312,4,44,720062.559,3156170.035,83.24860876,28.5136844,3075,MYAGDI,4,55.72,#N/A,49.40402612,#N/A,374.5072433,#N/A,59,#N/A,#N/A,2021,#N/A
79-64-5,3,4&5,46.18408197,4,44,720062.559,3156320.035,83.24863747,28.51503735,3031,MYAGDI,4,193.23,#N/A,17.54464281,#N/A,108.0904046,#N/A,26,#N/A,#N/A,2021,#N/A
79-64-6,3,4&5,120.76041,4,44,720062.559,3156470.035,83.24866618,28.5163903,2994,MYAGDI,4,857.14,#N/A,42.91390914,#N/A,282.6307469,#N/A,60,#N/A,#N/A,2021,#N/A
80-60-1,3,4&5,152.1130514,4,44,724148.1177,3140271.392,83.28723984,28.3695897,3003,MYAGDI,4,854.69,627.9988796,52.53944378,55.36456215,356.0092692,378.6732776,49,85,2014,2020,2388
80-60-2,3,4&5,39.24123153,4,44,724148.1177,3140421.392,83.28726888,28.37094264,2945,MYAGDI,4,479.07,1040.917538,17.08967602,23.74596962,91.84118019,110.8762757,49,37,2014,2020,2389
80-60-3,3,4&5,83.55567385,4,44,724148.1177,3140571.392,83.28729791,28.37229557,2839,MYAGDI,4,1165.06,1224.387819,33.88928389,36.95266458,195.5558324,195.5651623,49,86,2014,2020,2390
80-60-4,3,4&5,13.89036311,4,44,724448.1177,3140271.392,83.29029908,28.36953831,2900,MYAGDI,4,236.99,798.6483464,5.694722977,21.43273594,32.50936046,127.0519268,49,40,2014,2020,2390
80-60-5,3,4&5,70.19579182,4,44,724448.1177,3140421.392,83.29032815,28.37089125,2793,MYAGDI,4,988.62,1514.84559,29.19857044,41.242025,164.2880234,216.8536831,49,90,2014,2021,2512
80-60-6,3,4&5,168.246193,4,44,724448.1177,3140571.392,83.29035723,28.37224418,2752,MYAGDI,4,1117.79,1178.188676,62.96600495,67.06001146,393.7676857,417.1989413,49,83,2014,2020,2392
80-64-4,3,4&5,11.06941283,4,44,724061.3904,3156266.717,83.28946128,28.51387421,2194,MYAGDI,4,72.52,#N/A,4.33185852,#N/A,25.9071364,#N/A,49,#N/A,#N/A,2021,#N/A
80-64-5,3,4&5,115.348279,4,44,724061.3904,3156416.717,83.28949051,28.51522712,2118,MYAGDI,4,1278.44,#N/A,42.62717402,#N/A,269.9640573,#N/A,49,#N/A,#N/A,2021,#N/A
80-64-6,3,4&5,26.37047616,4,44,724061.3904,3156566.717,83.28951975,28.51658003,2104,MYAGDI,4,15.92,#N/A,7.598106672,#N/A,61.71813569,#N/A,49,#N/A,#N/A,2021,#N/A
81-49-5,3,3,89.58143108,3,44,729510.4492,3096530.928,83.33334056,27.97414245,904,GULMI,5,1954.17,#N/A,30.38810339,#N/A,209.6586685,#N/A,49,#N/A,#N/A,2020,#N/A
81-49-6,3,3,93.25361446,3,44,729510.4492,3096680.928,83.33336969,27.97549542,953,GULMI,5,1439.8,#N/A,28.63499283,#N/A,218.2531402,#N/A,49,#N/A,#N/A,2020,#N/A
81-52-4,3,3,30.17044393,3,44,729220.4037,3108377.422,83.33269762,28.08104492,800,GULMI,5,377.15,625.3462972,8.564952852,14.03881163,70.61167728,140.4480506,49,65,2013,2019,2281
81-52-6,3,3,49.77658418,3,44,729220.4037,3108677.422,83.33275613,28.08375083,918,GULMI,5,1171.83,944.5403775,16.3582873,12.94478003,116.4983885,115.512721,49,72,2013,2019,2282
81-61-1,3,4&5,30.69004302,4,44,728050.2673,3144366.905,83.32783838,28.40585464,2106,MYAGDI,4,774.36,653.4194608,9.575060561,7.568605208,71.82776026,45.92261906,49,10,2014,2020,2132
82-43-2,3,2,134.8799948,2,44,733789.3715,3072634.621,83.37211182,27.7578606,621,PALPA,5,692.55,139.2605752,22.55356618,22.8571375,315.6765835,312.34767,#N/A,#N/A,2013,2018,1926
82-43-3,3,2,53.96831373,2,44,733789.3715,3072784.621,83.37214117,27.75921358,658,PALPA,5,871.84,125.7766147,14.05336862,9.768278472,126.3088194,108.4811126,#N/A,#N/A,2013,2018,1929
